Id_bat,Position_bat,Nickname_bat,FPPG_bat,Salary_bat,Team_bat,Batting Order,bats,Roll_PA_bat,Roll_HR_bat,Roll_GB/FB_bat,Roll_BB%_bat,Roll_K%_bat,Roll_GB%_bat,Roll_FB%_bat,Roll_ISO_bat,Roll_wRC+_bat,throws,Roll_ERA_pitch,Roll_FB%_pitch,Roll_GB%_pitch,Roll_LOB%_pitch,Roll_K%_pitch,Roll_K-BB%_pitch,Roll_ER_pitch,Roll_IP_pitch,Roll_SO_pitch,Roll_HR_pitch,Roll_x FIP_pitch,Roll_WHIP_pitch,Team_FD,1B as L,1B as R,2B as L,2B as R,3B as L,3B as R,HR as L,HR as R,Bats_L,Bats_R,Throw_L,Throw_R,Matchup
27318-79215,OF,Rhys Hoskins,12.35918318,4600,PHI,,R,4.714285714285714,0.8571428571428571,0.8571428571428573,0.07653061214285728,0.24897959171428544,0.3571428568571426,0.4880952378571428,0.692857142857143,277.7062942857144,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-12310,1B,Carlos Santana,10.35607454,3700,PHI,,S,4.571428571428571,0.14285714285714285,1.8571428571428568,0.17857142857142866,0.13571428571428568,0.4914965985714283,0.3894557821428562,0.20136054428571454,116.9691966757145,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,0,0,1,0
27318-52178,3B,Maikel Franco,8.85729154,3500,PHI,,R,4.0,0.5714285714285714,0.9761904761428573,3.9650822308041306e-17,0.092857142857143,0.4047619045714281,0.5238095235714282,0.4619047618571425,167.02962587142878,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-38319,OF,Odubel Herrera,10.46213569,3400,PHI,,L,4.714285714285714,0.2857142857142857,1.3571428571428572,0.12040816314285713,0.22040816314285752,0.4976190474285713,0.2428571427142854,0.21428571428571425,106.34554019857173,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,1,0,0,1,1
27318-13354,2B,Cesar Hernandez,9.959812628,3200,PHI,,S,5.0,0.0,1.404761904714286,0.09285714285714278,0.22448979585714304,0.4880952377142848,0.2857142855714287,0.1309523810000001,113.12728536142849,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,0,0,1,0
27318-5221,SS,Asdrubal Cabrera,9.909803802,3200,PHI,,S,4.428571428571429,0.14285714285714285,0.4523809522857146,0.023809523714285817,0.27619047614285713,0.21190476185714216,0.5976190474285704,0.17142857142857146,39.344763284285634,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,0,0,1,0
27318-38324,C,Jorge Alfaro,6.946835289,2600,PHI,,R,4.428571428571429,0.14285714285714285,0.8571428571428571,0.08469387742857143,0.3435374148571428,0.36904761900000027,0.369047619,0.15476190471428564,130.2923731504286,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-52193,OF,Nick Williams,7.36632678,2500,PHI,,L,4.428571428571429,0.42857142857142855,0.7380952380000002,0.020408163142857143,0.2108843535714285,0.25238095228571433,0.4523809522857141,0.2785714285714285,170.15072697571438,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,1,0,0,1,1
27318-54952,OF,Aaron Altherr,5.526966224,2500,PHI,,R,4.0,0.0,0.8571428571428569,0.09285714285714296,0.3761904761428571,0.476190476142856,0.2857142855714285,0.0,-33.019576484857154,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-79213,SS,Scott Kingery,6.930096969,2400,PHI,,R,4.142857142857143,0.14285714285714285,0.9285714285714286,0.0,0.3571428571428572,0.29999999985714304,0.4571428570000001,0.13571428571428573,62.449024272857116,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-68481,OF,Roman Quinn,5.0,2300,PHI,,S,5.142857142857143,0.0,1.4285714285714286,0.14285714285714285,0.2619047618571429,0.5261904760000001,0.10714285714285714,0.0,77.0941740214286,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,0,0,1,0
27318-79212,C,Andrew Knapp,5.735000102000001,2200,PHI,,S,4.428571428571429,0.14285714285714285,0.5,0.19523809514285714,0.1952380951428571,0.21428571414285727,0.4523809522857141,0.2261904761428572,137.96030819714278,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,0,0,1,0
27318-12236,1B,Trevor Plouffe,4.5285715380000005,2100,PHI,,R,3.8571428571428568,0.0,0.6190476189999998,0.14285714285714302,0.2738095237142858,0.22619047599999986,0.5476190475714281,1.4274296030894868e-16,-19.703680439714056,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-13346,2B,Ryan Goins,4.219512195,2000,PHI,,L,3.8571428571428568,0.0,1.6428571428571428,0.03571428571428571,0.17857142857142858,0.6309523807142856,0.20238095228571384,0.07142857142857137,-11.061160867571427,R,3.717051366459628,0.3355159186999999,0.4523405489621116,0.7894152795031038,0.2086921739130438,0.12516515527950314,2.222360248447209,5.603664596273304,5.003105590062113,0.6229813664596263,4.217358797519247,1.308801242236025,PHI,97,99,98,98,96,95,108,116,1,0,0,1,1
27318-17139,C,J.T. Realmuto,11.90124969,3600,MIA,,R,4.142857142857143,0.14285714285714285,0.8571428571428571,0.02857142857142852,0.1857142857142862,0.4404761902857141,0.3571428569999999,0.21428571428571425,110.07473191142836,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-68531,OF,Brian Anderson,10.047222,3000,MIA,,R,4.428571428571429,0.0,1.3571428571428572,0.12142857142857134,0.17142857142857132,0.5476190474285715,0.2261904761428572,9.516197353929911e-17,96.84571260271449,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-12168,2B,Starlin Castro,9.162617051,2700,MIA,,R,4.0,0.14285714285714285,1.3333333332857145,0.03571428571428575,0.2142857142857146,0.5238095237142851,0.2976190475714289,0.1428571428571428,70.27447330557136,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-21876,OF,Derek Dietrich,8.821154081,2600,MIA,,L,4.571428571428571,0.2857142857142857,0.7142857142857141,0.08571428571428583,0.4071428571428571,0.33333333314285685,0.3571428569999995,0.19999999999999996,119.59878817571436,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,1,0,0,1,1
27318-14004,1B,Justin Bour,8.795238095,2600,MIA,,L,4.0,0.14285714285714285,0.7857142857142857,0.10714285714285723,0.3928571428571429,0.4285714284285705,0.5238095237142857,0.10714285714285714,32.7929827994288,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,1,0,0,1,1
27318-13390,3B,Miguel Rojas,6.775471812999999,2500,MIA,,R,3.7142857142857135,0.0,1.4285714285714286,0.04761904757142859,0.0714285714285714,0.4404761902857142,0.2261904759999997,0.03571428571428571,67.85819571142858,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-5399,3B,Martin Prado,6.360465116,2300,MIA,,R,4.0,0.0,1.642857142857143,0.0,0.14285714285714304,0.4761904759999992,0.2976190474285715,0.10714285714285708,85.82958807428564,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-39125,C,Tomas Telis,1.6043478919999998,2000,MIA,,S,4.428571428571429,0.0,1.6428571428571428,0.0714285712857143,0.09285714285714286,0.476190476142857,0.30952380942857144,0.05714285714285715,80.6772721514286,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,0,0,1,0
27318-13407,C,Bryan Holaday,3.666666667,2000,MIA,,R,4.0,0.0,1.5714285714285714,0.05714285714285716,0.1833333332857143,0.5476190474285711,0.1904761904285715,0.0,57.62138636857147,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-13554,SS,Yadiel Rivera,2.540476118,2000,MIA,,R,3.7142857142857135,0.14285714285714285,1.7142857142857142,0.05714285714285715,0.22380952371428567,0.6666666665714285,0.19047619042857145,0.14285714285714285,62.15849632571428,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-79248,OF,Magneuris Sierra,4.457142966,2000,MIA,,L,3.8571428571428568,0.0,1.7857142857142858,0.0,0.2619047618571429,0.8095238094285715,0.11904761899999995,0.0,-2.639749505714243,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,1,0,0,1,1
27318-81869,C,Chad Wallach,3.4666667510000004,2000,MIA,,R,4.285714285714286,0.0,1.1428571428571428,0.07142857142857142,0.4258503400000001,0.5238095237142858,0.21428571428571427,0.04761904771428571,34.451016495714285,R,4.914942857142859,0.35476190457142864,0.4589569158571429,0.7600142857142859,0.2870285714285714,0.20545714285714284,2.7142857142857144,5.442857142857141,6.857142857142858,0.7142857142857143,3.3806065095714284,1.4565857142857153,PHI,97,99,98,98,96,95,108,116,0,1,0,1,0
27318-11334,1B,Freddie Freeman,12.48076923,4300,ATL,,L,4.428571428571429,0.14285714285714285,0.9285714285714286,1.2688263138573214e-16,0.09285714285714322,0.29761904757142904,0.2761904761428563,0.14285714285714302,93.2607691988574,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,1,0,1,0,0
27318-68587,2B,Ozzie Albies,12.22900024,4200,ATL,,S,4.142857142857143,0.2857142857142857,0.9285714285714286,4.758098676964956e-17,0.3499999999999998,0.4523809522857144,0.4285714284285716,0.21428571428571447,74.51388964000013,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,0,1,0,0
27318-5263,OF,Nick Markakis,11.34326876,3500,ATL,,L,4.285714285714286,0.0,1.1428571428571428,0.13571428571428576,0.1714285714285714,0.4619047617142852,0.3190476188571429,0.07142857142857134,53.24006740542853,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,1,0,1,0,0
27318-68499,3B,Johan Camargo,9.263414336,3100,ATL,,S,4.142857142857143,0.2857142857142857,1.2142857142857142,0.028571428571428564,0.2380952379999999,0.5238095237142856,0.4047619047142859,0.2500000000000001,155.29487512571427,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,0,1,0,0
27318-38117,OF,Adam Duvall,8.223809524,3100,ATL,,R,4.142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714296,0.34285714285714297,0.04761904757142913,0.4523809521428568,0.273809523857143,127.27964096742849,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-13691,OF,Ender Inciarte,9.772277228,3100,ATL,,L,4.0,0.0,1.0714285714285714,0.028571428571428564,0.03571428571428565,0.3738095235714276,0.31428571414285705,0.06428571428571428,80.61267713571458,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,1,0,1,0,0
27318-68586,SS,Dansby Swanson,8.621591047999999,3000,ATL,,R,3.7142857142857135,0.14285714285714285,1.0714285714285716,0.08333333328571428,0.17857142842857116,0.3952380951428567,0.3547619047142856,0.13333333342857154,63.87613129857159,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-5311,C,Kurt Suzuki,8.672222561,2900,ATL,,R,4.285714285714286,0.0,1.0,0.028571428571428525,0.09999999999999996,0.2857142857142855,0.4880952379999992,0.028571428571428605,39.74750886857122,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-6282,C,Tyler Flowers,8.028260604,2700,ATL,,R,4.142857142857143,0.0,1.1428571428571428,0.16428571428571434,0.3571428571428569,0.4761904760000003,0.1904761904285714,0.03571428571428571,32.852075774571574,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-13034,2B,Charlie Culberson,7.101388719,2600,ATL,,R,4.428571428571429,0.14285714285714285,1.8571428571428568,0.0,0.2428571428571429,0.6071428570000001,0.2261904761428572,0.22619047628571426,157.03300297857146,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-21166,OF,Michael Reed,1.239999962,2200,ATL,,R,3.1428571428571432,0.0,0.8571428571428571,0.04761904757142856,0.3095238092857143,0.3809523808571429,0.2619047618571428,0.047619047571428576,10.568106379999977,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-12564,C,Chris Stewart,6.419999695,2000,ATL,,R,3.2857142857142856,0.0,1.1428571428571428,0.1904761902857143,0.047619047571428666,0.5571428569999998,0.07619047614285697,0.0,73.1519245485714,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-13520,3B,Phil Gosselin,2.65,2000,ATL,,R,3.2857142857142856,0.0,1.4285714285714284,0.07619047614285712,0.09523809514285712,0.5476190475714285,0.30952380942857155,1.5860328923216518e-17,-2.002575744285658,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-13731,3B,Ryan Flaherty,4.692424427,2000,ATL,,L,3.8571428571428568,0.14285714285714285,1.357142857142857,0.07142857142857148,0.1904761904285715,0.523809523714285,0.2738095237142857,0.10714285714285708,38.25058028571424,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,1,0,1,0,0
27318-13851,OF,Danny Santana,4.119999948999999,2000,ATL,,S,4.0,0.0,1.3571428571428563,0.06428571428571428,0.28333333328571425,0.6785714285714287,0.16666666657142867,0.08333333342857142,33.92642133085711,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,0,1,0,0
27318-38593,OF,Lane Adams,4.2,2000,ATL,,R,3.7142857142857135,0.2857142857142857,0.7142857142857143,7.930164461608259e-18,0.39761904742857146,0.369047619,0.3809523808571429,0.2857142857142857,122.28870150942859,L,5.081614285714286,0.3837044532857143,0.450728125,0.8200000000000002,0.1851,0.09261428571428562,2.4285714285714284,4.9,3.8571428571428568,0.7142857142857143,5.041948588285712,1.4678857142857131,NYM,94,96,97,95,89,82,99,98,0,1,1,0,1
27318-60642,OF,Michael Conforto,9.04479154,3400,NYM,,L,4.428571428571429,0.42857142857142855,0.7380952379999998,0.095238095142857,0.1428571428571428,0.3238095237142852,0.3571428571428573,0.4571428571428573,240.32172691428553,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,1,0,0,1,1
27318-17097,OF,Brandon Nimmo,9.551041921,3200,NYM,,L,4.285714285714286,0.0,0.7142857142857143,0.15000000000000005,0.3642857142857142,0.4285714284285714,0.04761904757142864,0.10714285714285714,128.70617870428552,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,1,0,0,1,1
27318-13638,1B,Wilmer Flores,7.354651163,2800,NYM,,R,4.571428571428571,0.14285714285714285,0.6428571428571431,0.13095238085714286,0.0999999999999999,0.26666666657142857,0.5642857139999993,0.13571428571428573,97.07207877742852,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,1,0,1,0
27318-5564,OF,Jose Bautista,8.031944275,2600,NYM,,R,4.285714285714286,0.14285714285714285,1.1428571428571426,0.14285714285714346,0.35714285714285704,0.5238095237142857,0.3095238094285709,0.16666666671428607,100.80241153714279,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,1,0,1,0
27318-12923,C,Devin Mesoraco,6.691304525,2500,NYM,,R,4.142857142857143,0.0,0.5,0.06428571428571432,0.25,0.17857142842857135,0.5476190472857148,0.08333333342857142,62.132216691428596,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,1,0,1,0
27318-68589,SS,Amed Rosario,6.8346533439999995,2400,NYM,,R,4.571428571428571,0.0,2.2857142857142856,0.07142857142857141,0.1571428571428572,0.7023809522857142,0.1666666665714287,0.0952380952857143,90.37654960371428,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,1,0,1,0
27318-10977,OF,Austin Jackson,4.874603271000001,2300,NYM,,R,3.571428571428572,0.0,0.9285714285714284,0.035714285714285705,0.3214285712857141,0.380952380714285,0.21428571414285702,0.035714285714285685,67.1926032871431,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,1,0,1,0
27318-52170,1B,Dominic Smith,3.596428462,2300,NYM,,L,3.7142857142857135,0.0,0.21428571428571427,3.1720657846433036e-17,0.4880952379999999,0.13095238085714295,0.4523809521428572,0.07142857142857137,-42.439991442857156,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,1,0,0,1,1
27318-52171,C,Kevin Plawecki,7.571052953,2100,NYM,,R,3.7142857142857135,0.14285714285714285,0.8571428571428571,0.07142857142857137,0.27380952371428563,0.4880952380000002,0.32142857128571434,0.10714285714285722,102.90251219942851,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,1,0,1,0
27318-6130,3B,Jose Reyes,3.971428413,2100,NYM,,S,3.8571428571428568,0.0,1.2857142857142858,0.10714285714285708,0.1071428571428575,0.3928571427142851,0.464285714142857,0.03571428571428576,84.09206044800001,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,0,0,1,0
27318-82021,C,Tomas Nido,2.680952345,2000,NYM,,R,3.4285714285714284,0.0,1.0,0.07142857128571428,0.333333333,0.4523809522857144,0.2619047618571429,0.047619047571428576,24.939219114285713,R,3.7147,0.38315469671428587,0.4627520861428572,0.7814,0.29367142857142875,0.1972999999999999,2.4285714285714284,5.342857142857143,6.428571428571429,0.7142857142857143,3.7056599871428597,1.1596571428571412,NYM,94,96,97,95,89,82,99,98,0,1,0,1,0
