Batting Order,FPPG,Id,Nickname,Position,Predict,Salary,P,Third,SS,OF,Second,C_First,Util,LAA,BAL,BOS,CWS,CLE,DET,KAN,MIN,NYY,OAK,SEA,TAM,TEX,TOR,ARI,ATL,CHC,CIN,COL,MIA,HOU,LOS,MIL,WAS,NYM,PHI,PIT,STL,SDP,SFG
,7.00208346,27318-38004,Austin Hedges,C,8.464775,2500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,6.0,27318-79113,Francisco Mejia,C,9.048319,2300,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5.748648566,27318-38116,Raffy Lopez,C,9.026486,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,6.190908952000001,27318-5927,A.J. Ellis,C,10.33454,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,9.726923232999999,27318-12988,Robinson Chirinos,C,11.418085,2400,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8.141558759,27318-82977,Isiah Kiner-Falefa,C,8.996208,2100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.070833206,27318-21183,Carlos Perez,C,8.628173,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.309999847,27318-13959,Juan Centeno,C,9.094774,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.2559997560000005,27318-13473,Caleb Joseph,C,7.4620767,2200,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.251724243,27318-68492,Chance Sisco,C,8.354187,2000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7.630882712000001,27318-37983,Mike Zunino,C,8.349216,2100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7200000760000003,27318-81929,Mike Marjama,C,7.4982023,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.933333503,27318-13359,Chris Herrmann,C,9.901999,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.468965728,27318-81883,David Freitas,C,9.062324,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7.847887496,27318-5299,Russell Martin,C,9.328185,2200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7.461538462,27318-52995,Luke Maile,C,8.712224,2200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.083721072000001,27318-5532,Steve Pearce,1B,7.807451,3000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.640476045,27318-12462,Mitch Moreland,1B,8.60575,2900,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.53409091,27318-5153,Hanley Ramirez,1B,9.638891,2000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8.922641394,27318-38140,Greg Bird,1B,10.245237,3400,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7375001910000005,27318-80838,Luke Voit,1B,8.789844,2300,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.35607454,27318-12310,Carlos Santana,1B,11.669939,3700,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,4.5285715380000005,27318-12236,Trevor Plouffe,1B,9.300402,2100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,8.795238095,27318-14004,Justin Bour,1B,7.6011996,2600,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,12.48076923,27318-11334,Freddie Freeman,1B,9.516436,4300,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7.354651163,27318-13638,Wilmer Flores,1B,9.058282,2800,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,3.596428462,27318-52170,Dominic Smith,1B,8.780627,2300,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,6.962962963,27318-5032,Adrian Gonzalez,1B,7.2363462,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,11.98224276,27318-12968,Paul Goldschmidt,1B,11.211593,4200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.929999924,27318-38218,Christian Walker,1B,7.118492,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,18.70000076,27318-80835,Ryder Jones,1B,6.0630183,2200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,11.17931006,27318-52176,Max Muncy,1B,10.829787,3500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,11.13673494,27318-38016,Jesus Aguilar,1B,8.866484,3100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,8.352500153,27318-5062,Ryan Zimmerman,1B,8.605512,3100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,9.040506484,27318-13799,Matt Adams,1B,11.26327,2900,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,8.588235294,27318-5474,Mark Reynolds,1B,10.825774,2500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,10.52897173,27318-5488,Joey Votto,1B,9.981003,3700,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,11.03092784,27318-12940,Anthony Rizzo,1B,8.883321,3900,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.75,27318-13018,Efren Navarro,1B,8.837692,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,8.86380964,27318-12928,Eric Hosmer,1B,8.771132,2800,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,7.823170732,27318-79262,Ronald Guzman,1B,9.835616,2300,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7.092222087000001,27318-5904,Chris Davis,1B,9.683466,2400,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.43333358,27318-11443,Justin Smoak,1B,9.217927,3600,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8.174712784,27318-5279,Kendrys Morales,1B,9.003559,3200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
